# Time-averaged data for fix myat3
# TimeStep c_press
598000 121.255
599000 87.1339
600000 127.316
601000 169.352
602000 113.778
603000 88.7557
604000 157.619
605000 188.433
606000 168.581
607000 133.67
608000 186.764
609000 149.251
610000 117.675
611000 217.861
612000 176.558
613000 86.2319
614000 129.353
615000 154.286
616000 186.044
617000 142.85
618000 150.48
619000 111.005
620000 99.9042
621000 64.0897
622000 80.9796
623000 121.442
624000 151.257
625000 129.633
626000 119.004
627000 165.015
628000 142.684
629000 104.668
630000 140.118
631000 163.379
632000 193.925
633000 125.504
634000 162.241
635000 127.496
636000 164.439
637000 92.5286
638000 147.415
639000 121.889
640000 131.885
641000 125.773
642000 83.9186
643000 104.385
644000 151.306
645000 81.5828
646000 103.745
647000 92.139
648000 121.259
649000 180.92
650000 75.6027
651000 168.634
652000 100.289
653000 60.5233
654000 158.351
655000 130.231
656000 102.854
657000 130.152
658000 49.0483
659000 105.585
660000 118.222
661000 146.838
662000 161.132
663000 113.908
664000 94.3189
665000 107.103
666000 100.642
667000 142.425
668000 109.881
669000 244.638
670000 103.154
671000 187.557
672000 116.865
673000 122.624
674000 107.212
675000 159.466
676000 158.879
677000 101.618
678000 151.909
679000 107.803
680000 91.1014
681000 147.089
682000 142.81
683000 89.8742
684000 81.5974
685000 110.733
686000 172.473
687000 123.471
688000 74.85
689000 107.29
690000 94.4119
691000 148.985
692000 156.21
693000 133.132
694000 162.753
695000 132.023
696000 113.078
697000 83.012
698000 91.1675
699000 150.233
700000 102.9
701000 141.831
702000 160.902
703000 107.518
704000 104.945
705000 108.004
706000 114.407
707000 151.163
708000 172.837
709000 207.43
710000 139.241
711000 164.258
712000 100.883
713000 168.558
714000 156.237
715000 109.53
716000 105.791
717000 124.32
718000 124.801
719000 122.699
720000 157.296
721000 179.943
722000 87.9679
723000 171.763
724000 132.414
725000 103.682
726000 158.343
727000 139.876
728000 130.585
729000 55.7667
730000 143.954
731000 246.565
732000 147.803
733000 141.23
734000 99.1001
735000 103.639
736000 97.7346
737000 127.118
738000 152.199
739000 77.8322
740000 86.8984
741000 142.061
742000 155.182
743000 81.6868
744000 77.5101
745000 120.691
746000 124.856
747000 55.5216
748000 113.334
749000 104.839
750000 104.905
751000 103.876
752000 141.949
753000 205.936
754000 60.7513
755000 80.7547
756000 111.321
757000 90.1396
758000 168.632
759000 168.607
760000 141.571
761000 120.874
762000 99.7779
763000 144.151
764000 124.202
765000 77.9787
766000 88.602
767000 128.157
768000 137.498
769000 152.666
770000 110.195
771000 135.062
772000 137.878
773000 99.3082
774000 158.489
775000 102.42
776000 183.852
777000 112.842
778000 142.666
779000 83.8373
780000 105.664
781000 151.356
782000 106.373
783000 91.4626
784000 108.99
785000 113.206
786000 187.017
787000 137.498
788000 129.89
789000 138.068
790000 110.385
791000 95.6963
792000 141.291
793000 179.405
794000 147.036
795000 109.162
796000 188.249
797000 95.2827
798000 126.754
799000 180.793
800000 81.4385
801000 163.666
802000 103.522
803000 97.1553
804000 132.338
805000 102.203
806000 99.3147
807000 120.663
808000 104.522
809000 218.079
810000 161.904
811000 137.472
812000 159.2
813000 145.774
814000 90.1441
815000 84.8679
816000 160.543
817000 116.68
818000 112.424
819000 144.288
820000 144.307
821000 131.633
822000 108.306
823000 164.309
824000 131.437
825000 147.166
826000 109.716
827000 126.223
828000 174.577
829000 97.8268
830000 104.802
831000 94.1676
832000 130.195
833000 143.262
834000 126.993
835000 99.5212
836000 137.339
837000 186.057
838000 174.443
839000 88.7682
840000 154.715
841000 189.186
842000 169.108
843000 109.244
844000 106.129
845000 86.5887
846000 134.165
847000 160.797
848000 96.8143
849000 93.5666
850000 91.5798
851000 147.421
852000 166.671
853000 148.728
854000 133.301
855000 112.03
856000 120.189
857000 96.5277
858000 162.278
859000 127.834
860000 150.773
861000 169.289
862000 231.615
863000 111.107
864000 78.659
865000 109.717
866000 154.042
867000 101.891
868000 101.708
869000 117.126
870000 116.699
871000 174.695
872000 150.837
873000 101.402
874000 136.848
875000 150.241
876000 155.655
877000 90.2156
878000 123.117
879000 158.217
880000 132.9
881000 124.738
882000 147.227
883000 180.163
884000 127.593
885000 166.447
886000 156.307
887000 85.2463
888000 120.274
889000 126.989
890000 143.015
891000 186.414
892000 156.654
893000 138.216
894000 93.7638
895000 180.319
896000 123.636
897000 124.775
898000 132.24
899000 198.156
900000 123.032
901000 113.948
902000 151.737
903000 149.543
904000 275.371
905000 119.069
906000 121.601
907000 175.458
908000 167.507
909000 130.297
910000 193.249
911000 103.681
912000 180.158
913000 137.461
914000 178.098
915000 106.907
916000 128.133
917000 155.133
918000 167.765
919000 172.95
920000 72.8391
921000 132.528
922000 125.836
923000 118.774
924000 127.004
925000 167.678
926000 113.553
927000 172.067
928000 165.353
929000 93.5405
930000 78.7429
931000 131.458
932000 126.133
933000 194.399
934000 145.704
935000 124.498
936000 154.927
937000 100.171
938000 101.82
939000 137.577
940000 104.63
941000 155.65
942000 94.4838
943000 142.915
944000 123.04
945000 215.193
946000 181.557
947000 118.762
948000 104.47
949000 100.87
950000 138.57
951000 195.483
952000 112.15
953000 171.946
954000 115.624
955000 85.4619
956000 111.228
957000 157.29
958000 100.124
959000 165.361
960000 125.743
961000 112.363
962000 121.138
963000 111.094
964000 123.186
965000 123.279
966000 119.675
967000 174.515
968000 173.586
969000 148.019
970000 110.516
971000 172.008
972000 120.87
973000 177.579
974000 163.817
975000 70.1151
976000 154.273
977000 138.473
978000 192.885
979000 177.134
980000 114.166
981000 96.374
982000 106.604
983000 94.908
984000 86.652
985000 146.817
986000 134.826
987000 89.15
988000 146.204
989000 108.568
990000 146.474
991000 154.411
992000 137.588
993000 185.992
994000 84.1162
995000 144.546
996000 163.019
997000 264.088
998000 240.688
999000 156.421
1000000 178.896
1001000 115.849
1002000 106.076
