# Time-averaged data for fix myat3
# TimeStep c_press
396000 1011.01
397000 900.393
398000 912.369
399000 875.909
400000 994.012
401000 704.284
402000 751.673
403000 926.134
404000 897.288
405000 599.7
406000 707.7
407000 862.323
408000 744.816
409000 802.658
410000 702.787
411000 699.179
412000 930.491
413000 791.847
414000 782.022
415000 840.578
416000 648.016
417000 783.768
418000 880.941
419000 730.959
420000 784.032
421000 895.626
422000 881.52
423000 903.084
424000 824.148
425000 689.316
426000 877.597
427000 885.367
428000 864.017
429000 809.256
430000 797.202
431000 1058.23
432000 861.437
433000 843.489
434000 898.891
435000 789.705
436000 1104.27
437000 754.04
438000 856.948
439000 937.323
440000 926.229
441000 769.057
442000 1016.98
443000 922.262
444000 1104.48
445000 1082.33
446000 997.105
447000 1013.03
448000 925.453
449000 1070.53
450000 912.004
451000 901.678
452000 775.731
453000 902.379
454000 960.585
455000 1205.92
456000 1017.14
457000 788.722
458000 823.412
459000 1014.22
460000 871.749
461000 814.685
462000 890.637
463000 863.022
464000 966.654
465000 954.808
466000 896.809
467000 822.594
468000 1048.71
469000 1026.65
470000 777.707
471000 747.303
472000 942.951
473000 1055.35
474000 1043.11
475000 991.407
476000 1048.06
477000 796.289
478000 1121.27
479000 995.137
480000 1050.54
481000 971.385
482000 852.005
483000 959.711
484000 754.839
485000 753.807
486000 1014.54
487000 904.868
488000 903.988
489000 1050.44
490000 862.792
491000 906.829
492000 1030.98
493000 1047.49
494000 1190.71
495000 990.48
496000 867.739
497000 1141.9
498000 1015.99
499000 885.268
500000 871.453
501000 1129.41
502000 783.324
503000 904.483
504000 996.33
505000 1240.39
506000 711.988
507000 1073.97
508000 961.909
509000 974.143
510000 1088.95
511000 1003.26
512000 1080.44
513000 867.426
514000 861.875
515000 1028.1
516000 890.357
517000 907.357
518000 902.908
519000 1053.83
520000 955.896
521000 1087.45
522000 812.392
523000 942.745
524000 982.041
525000 939.469
526000 1037.05
527000 1011.28
528000 995.411
529000 813.889
530000 770.383
531000 882.557
532000 1136.3
533000 888.535
534000 1002.55
535000 1038.35
536000 826.706
537000 1006.53
538000 871.528
539000 836.048
540000 1029.86
541000 1082.85
542000 1059.66
543000 1040.09
544000 1209.9
545000 849.464
546000 1177.82
547000 1087.05
548000 1117.27
549000 957.145
550000 999.502
551000 1104.7
552000 1120.47
553000 1000.44
554000 936.852
555000 1094.37
556000 1145.3
557000 1121.26
558000 1085.52
559000 1057.32
560000 1206.71
561000 1130.52
562000 847.05
563000 1075.62
564000 1026.17
565000 971.737
566000 975.193
567000 1043.16
568000 1166.04
569000 1073.37
570000 1096.79
571000 1072.64
572000 1049.92
573000 1185.79
574000 1055.35
575000 1048.06
576000 946.48
577000 1030.06
578000 938.645
579000 996.774
580000 1155.46
581000 1145.01
582000 1071.27
583000 1032.51
584000 997.577
585000 1170.68
586000 907.409
587000 1090.66
588000 967.152
589000 1167.33
590000 1096.97
591000 1269.73
592000 1043.05
593000 995.393
594000 1044.51
595000 1139.36
596000 801.531
597000 1013.36
598000 980.483
599000 1143.36
600000 1238.95
601000 1081.24
602000 1239.65
603000 1179.12
604000 946.728
605000 776.972
606000 870.717
607000 1040.63
608000 986.663
609000 1059.68
610000 923.062
611000 1143.31
612000 1068.33
613000 954.141
614000 999.649
615000 1279.58
616000 1174.21
617000 702.715
618000 989.451
619000 1048.98
620000 1125.27
621000 1090.02
622000 905.832
623000 1043.04
624000 983.327
625000 880.292
626000 888.312
627000 1098.76
628000 1080.13
629000 1101.63
630000 1212.11
631000 1307.98
632000 1098.33
633000 1011.03
634000 1012.47
635000 1129.55
636000 1043.27
637000 1039.95
638000 1183.03
639000 1003.76
640000 1180.16
641000 998.688
642000 983.136
643000 1092.86
644000 991.213
645000 1017.95
646000 948.524
647000 964.426
648000 1024.78
649000 1011.46
650000 864.386
651000 957.61
652000 1020.52
653000 1164.49
654000 1012.44
655000 1137.86
656000 1128.82
657000 875.722
658000 1070.61
659000 974.454
660000 998.883
661000 1188.59
662000 992.091
663000 1102.39
664000 1110
665000 1057.48
666000 1303.98
667000 938.073
668000 904.798
669000 1027.24
670000 1060.6
671000 865.643
672000 1095.53
673000 929.91
674000 934.938
675000 1161.26
676000 994.725
677000 1022.86
678000 992.014
679000 1155.8
680000 1071.48
681000 1132.1
682000 1007.5
683000 1067.55
684000 1055.14
685000 1078.33
686000 1076.06
687000 1210.53
688000 1108.14
689000 1142.06
690000 976.18
691000 879.208
692000 1232.32
693000 1178.06
694000 1012.91
695000 979.429
696000 1006.97
697000 1052.19
698000 1015.27
699000 940.69
700000 1023.55
701000 1036.29
702000 1178.19
703000 1143.18
704000 1121.86
705000 915.736
706000 1112.82
707000 1133.12
708000 945.848
709000 969.107
710000 889.318
711000 1021.61
712000 852.602
713000 959.891
714000 1037.56
715000 900.032
716000 885.305
717000 983.225
718000 978.864
719000 1021.8
720000 993.978
721000 1137.25
722000 1120.05
723000 1080.2
724000 1122.63
725000 1004
726000 970.324
727000 1131.72
728000 1142.8
729000 1044.55
730000 1188.98
731000 1213.39
732000 1025.69
733000 916.057
734000 1074.85
735000 1025.77
736000 896.984
737000 995.64
738000 945.018
739000 837.334
740000 794.903
741000 710.497
742000 920.098
743000 966.15
744000 965.351
745000 868.651
746000 1004.16
747000 929.615
748000 1000.47
749000 917.984
750000 906.11
751000 1160.51
752000 1186.3
753000 941.899
754000 1009.55
755000 920.557
756000 955.676
757000 848.413
758000 880.746
759000 893.515
760000 982.433
761000 827.378
762000 845.863
763000 1028.99
764000 974.657
765000 836.207
766000 811.867
767000 913.366
768000 994.644
769000 755.273
770000 963.133
771000 1067.72
772000 804.197
773000 970.349
774000 1030.31
775000 1055.7
776000 853.184
777000 999.309
778000 960.43
779000 956.965
780000 876.394
781000 911.52
782000 1031.22
783000 1059.59
784000 925.898
785000 665.515
786000 760.503
787000 796.724
788000 1059.69
789000 867.804
790000 1010.34
791000 1023.25
792000 738.149
793000 983.835
794000 754.37
795000 990.942
796000 1003.43
797000 833.407
798000 840.306
799000 1057.92
800000 860.524
801000 914.271
802000 961.832
803000 736.648
804000 957.237
805000 840.092
806000 1081.69
807000 897.094
808000 983.307
809000 1007.22
810000 888.901
811000 823.831
812000 873.636
813000 1216.97
814000 1112.22
815000 992.17
816000 965.46
817000 983.965
818000 864.596
819000 908.887
820000 1081.14
821000 875.848
822000 748.341
823000 877.368
824000 930.179
825000 978.787
826000 825.073
827000 1007.17
828000 946.987
829000 951.184
830000 916.678
831000 922.214
832000 1014.24
833000 1009.05
834000 811.172
835000 1001.76
836000 811.967
837000 883.006
838000 894.965
839000 911.941
840000 880.293
841000 1002.28
842000 960.198
843000 992.226
844000 832.707
845000 904.27
846000 995.374
847000 989.013
848000 1045.93
849000 998.881
850000 1146.35
851000 1068.39
852000 1042.36
853000 1070.59
854000 852.496
855000 882.627
856000 910.749
857000 940.2
858000 758.791
859000 952.664
860000 873.863
861000 965.832
862000 1061.35
863000 1062.26
864000 985.971
865000 802.306
866000 1084.81
867000 1052.96
868000 935.058
869000 955.641
870000 830.244
871000 894.841
872000 877.77
873000 678.158
874000 749.134
875000 966.99
876000 918.509
877000 886.571
878000 960.188
879000 861.401
880000 988.746
881000 1010.98
882000 1140.87
883000 925.509
884000 743.889
885000 907.083
886000 933.894
887000 958.734
888000 952.066
889000 1013.97
890000 861.731
891000 899.177
892000 927.582
893000 797.41
894000 880.776
895000 887.741
896000 1140.27
897000 993.928
898000 915.765
899000 949.063
900000 846.067
901000 914.227
902000 907.045
903000 880.561
904000 934.068
905000 756.473
906000 997.067
907000 857.243
908000 913.68
909000 983.893
910000 919.418
911000 996.546
912000 917.263
913000 839.048
914000 872.767
915000 1171.14
916000 1012.54
917000 845.957
918000 767.12
919000 1123.09
920000 1106.38
921000 1122.95
922000 875.033
923000 758.704
924000 839.616
925000 1032.91
926000 881.002
927000 844.553
928000 961.012
929000 947.014
930000 1099.11
931000 999.129
932000 963.823
933000 960.444
934000 928.03
935000 1124.97
936000 634.224
937000 933.71
938000 710.069
939000 901.967
940000 1003.37
941000 869.142
942000 1007.75
943000 837.444
944000 997.773
945000 998.888
946000 972.21
947000 1204.11
948000 809.406
949000 977.39
950000 1000.53
951000 1030.67
952000 876.222
953000 941.092
954000 925.928
955000 702.375
956000 1064.01
957000 898.948
958000 1000.4
959000 971.219
960000 982.219
961000 1152.72
962000 1034.48
963000 975.981
964000 987.412
965000 845.489
966000 815.974
967000 817.853
968000 930.775
969000 1067.27
970000 1036.14
971000 775.033
972000 906.061
973000 992.256
974000 1013.1
975000 998.913
976000 1007.07
977000 1064.72
978000 932.321
979000 970.99
980000 1027.45
981000 948.114
982000 833.5
983000 900.229
984000 861.078
985000 1008.35
986000 895.382
987000 890.472
988000 929.781
989000 1035.59
990000 980.13
991000 901.267
992000 1023.55
993000 890.873
994000 877.625
995000 1054.34
996000 1022.96
997000 1042.51
998000 945.15
999000 1020.13
1000000 1055.6
1001000 920.856
1002000 1076.54
